715, -3951, 4019
716, -9354, 5158
717, -11403, 1564
718, -7638, -652
719, -3211, 2678
720, -3786, 7897
721, -7739, 8481
722, -8486, 4007
723, -3687, 664
724, 1401, 2668
725, 1098, 6429
726, -2948, 5547
727, -4140, -263
728, -129, -4689
729, 3869, -3465
730, 2287, -158
731, -3088, -1119
732, -5543, -6586
733, -2667, -10261
734, 396, -7959
735, -1825, -3358
736, -7448, -2897
737, -9734, -6874
738, -6314, -9088
739, -2393, -5490
740, -3478, 116
741, -7730, 1235
742, -8510, -2438
743, -3598, -4707
744, 1674, -1542
745, 1719, 3262
746, -1672, 3290
747, -1919, -1636
748, 3121, -5205
749, 8085, -3308
750, 7431, 326
751, 3038, -604
752, 1563, -6162
753, 5207, -9965
754, 8687, -7913
755, 6587, -3765
756, 937, -3854
757, -1517, -8251
758, 1461, -10646
759, 4607, -7071
760, 2552, -1426
761, -2647, -136
762, -4283, -3341
763, -227, -4795
764, 4146, -634
765, 3395, 5173
766, -498, 6201
767, -929, 2374
768, 4093, -2
769, 9093, 2978
770, 8594, 7404
771, 4590, 6967
772, 3685, 1743
773, 7864, -1848
774, 11682, 161
775, 9768, 3899
776, 4251, 3123
777, 1845, -2034
778, 4601, -5147
779, 7159, -2320
780, 4252, 2477
781, -1876, 2929
782, -4483, -889
783, -1530, -2650
784, 1565, 1405
785, -475, 7173
786, -5446, 8272
787, -6690, 4760
788, -2324, 2946
789, 2114, 6550
790, 1265, 11471
791, -2726, 11390
792, -3278, 6490
793, 1408, 3185
794, 5747, 5272
795, 4406, 8721
796, -387, 7339
797, -1994, 1428
798, 1431, -2510
799, 4378, -673
800, 1651, 2895
801, -4382, 1990
802, -6979, -3081
803, -4257, -5880
804, -1686, -2726
805, -4404, 2198
806, -10003, 2599
807, -11767, -1280
808, -7907, -3090
809, -3993, 738
810, -5235, 5948
811, -9290, 6229
812, -9556, 1865
813, -4387, -736
814, 534, 2016
815, -43, 5912
816, -3786, 4762
817, -4108, -1002
818, 607, -4861
819, 4704, -3151
820, 3017, -37
821, -1985, -1627
822, -3622, -7415
823, -205, -10864
824, 2690, -8374
825, 23, -4183
826, -5625, -4472
827, -7522, -8784
828, -3989, -10677
829, -634, -6694
830, -2496, -1216
831, -7025, -492
832, -7569, -4097
833, -2586, -5628
834, 2183, -1680
835, 1618, 3348
836, -1790, 3263
837, -1479, -1401
838, 3985, -4148
839, 8809, -1503
840, 7889, 2210
841, 3775, 923
842, 3077, -4699
843, 7265, -8066
844, 10617, -5687
845, 8160, -1884
846, 2593, -2718
847, 626, -7508
848, 3780, -9719
849, 6388, -5968
850, 3552, -717
851, -1972, -109
852, -3490, -3535
853, 439, -4550
854, 4068, 101
855, 2433, 5868
856, -1769, 6581
857, -1958, 2880
858, 3164, 1241
859, 7726, 4927
860, 6719, 9436
861, 2814, 8704
862, 2563, 3517
863, 7220, 469
864, 10925, 2894
865, 8749, 6348
866, 3487, 4859
867, 1779, -687
868, 4946, -3681
869, 7221, -824
870, 3801, 3372
871, -2390, 2890
872, -4656, -1436
873, -1669, -3080
874, 791, 1107
875, -2062, 6478
876, -7320, 6939
877, -8358, 3279
878, -3983, 1974
879, -98, 6110
880, -1569, 11004
881, -5556, 10604
882, -5535, 5801
883, -428, 3155
884, 3791, 5810
885, 2261, 9164
886, -2133, 7291
887, -2839, 1224
888, 1243, -2377
889, 4205, -340
890, 1314, 2747
891, -4405, 994
892, -6294, -4541
893, -3197, -7240
894, -957, -4033
895, -4218, 371
896, -9889, -1
897, -11309, -4162
898, -7386, -5590
899, -4043, -1349
900, -5968, 3751
901, -10126, 3697
902, -9974, -505
903, -4571, -2325
904, 42, 1172
905, -884, 5208
906, -4354, 3871
907, -3870, -1694
908, 1446, -4844
909, 5556, -2570
910, 3775, 416
911, -791, -1690
912, -1569, -7645
913, 2386, -10761
914, 5120, -8062
915, 2089, -4310
916, -3470, -5346
917, -4914, -9957
918, -1284, -11547
919, 1475, -7284
920, -1154, -2068
921, -5931, -1818
922, -6280, -5379
923, -1362, -6220
924, 2763, -1595
925, 1497, 3555
926, -1990, 3334
927, -1230, -1017
928, 4491, -2898
929, 9029, 494
930, 7777, 4281
931, 3939, 2703
932, 3992, -2857
933, 8657, -5696
934, 11853, -2971
935, 9097, 471
936, 3729, -1083
937, 2330, -6210
938, 5685, -8233
939, 7785, -4403
940, 4257, 323
941, -1478, 157
942, -2826, -3547
943, 946, -4214
944, 3781, 762
945, 1261, 6317
946, -3237, 6612
947, -3229, 3003
948, 1869, 2060
949, 5875, 6371
950, 4308, 10889
951, 499, 9873
952, 863, 4810
953, 5917, 2377
954, 9460, 5234
955, 7070, 8415
956, 2167, 6290
957, 1239, 465
958, 4861, -2333
959, 6917, 544
960, 3132, 4094
961, -2944, 2671
962, -4739, -2140
963, -1657, -3695
964, 217, 516
965, -3351, 5357
966, -8789, 5101
967, -9585, 1266
968, -5254, 426
969, -1986, 4991
970, -4092, 9765
971, -8070, 9037
972, -7525, 4400
973, -2104, 2478
974, 1903, 5724
975, 172, 9012
976, -3787, 6761
977, -3584, 706
978, 1124, -2413
979, 4104, -103
980, 1138, 2561
981, -4128, 60
982, -5208, -5810
983, -1692, -8335
984, 272, -5089
985, -3421, -1252
986, -9029, -2407
987, -10043, -6826
988, -6084, -7895
989, -3349, -3337
990, -5957, 1549
991, -10211, 1123
992, -9708, -2897
993, -4217, -3925
994, -55, 281
995, -1416, 4431
996, -4659, 2970
997, -3462, -2267
998, 2316, -4592
999, 6330, -1694
1000, 4432, 1217
1001, 336, -1289
1002, 425, -7255
1003, 4884, -9926
1004, 7456, -7000
1005, 4135, -3696
1006, -1223, -5452
1007, -2157, -10319
1008, 1564, -11621
1009, 3719, -7179
1010, 366, -2353
1011, -4609, -2661
1012, -4787, -6224
